Transcript: estamos 
confidence: 0.7777984142303467 

Word: estamos, start_time: 0.0, end_time: 59.9 
Word: gente, start_time: 2794.4, end_time: 2794.4 
Word: vê, start_time: 2794.4, end_time: 2794.7 
Word: no, start_time: 2794.7, end_time: 2794.9 
Word: que, start_time: 2794.9, end_time: 2794.9 
Word: é, start_time: 2794.9, end_time: 2795.0 
Word: o, start_time: 2795.0, end_time: 2797.0 
Word: terceiro, start_time: 2797.0, end_time: 2797.4 
Word: estado, start_time: 2797.4, end_time: 2797.6 
Word: segundo, start_time: 2797.6, end_time: 2798.2 
Word: imposto, start_time: 2798.2, end_time: 2798.5 
Word: de, start_time: 2798.5, end_time: 2799.8 
Word: renda, start_time: 2799.8, end_time: 2800.1 
Word: e, start_time: 2800.1, end_time: 2800.4 
Word: outra, start_time: 2800.4, end_time: 2800.7 
Word: coisa, start_time: 2800.7, end_time: 2801.0 
Word: que, start_time: 2801.0, end_time: 2801.1 
Word: tinha, start_time: 2801.1, end_time: 2801.5 
Word: eles, start_time: 2801.5, end_time: 2802.3 
Word: faziam, start_time: 2802.3, end_time: 2802.6 
Word: buracos, start_time: 2802.6, end_time: 2803.3 
Word: na, start_time: 2803.3, end_time: 2803.4 
Word: que, start_time: 2803.4, end_time: 2804.5 
Word: as, start_time: 2804.5, end_time: 2804.6 
Word: duas, start_time: 2804.6, end_time: 2804.9 
Word: tão, start_time: 2804.9, end_time: 2805.0 
Word: distante, start_time: 2805.0, end_time: 2805.4 
Word: assim, start_time: 2805.4, end_time: 2805.6 
Word: eles, start_time: 2805.6, end_time: 2806.9 
Word: faziam, start_time: 2806.9, end_time: 2807.2 
Word: os, start_time: 2807.2, end_time: 2807.3 
Word: buracos, start_time: 2807.3, end_time: 2807.9 
Word: nos, start_time: 2807.9, end_time: 2808.0 
Word: 3, start_time: 2808.0, end_time: 2808.4 
Word: metros, start_time: 2808.4, end_time: 2808.8 
Word: de, start_time: 2808.8, end_time: 2808.8 
Word: fundura, start_time: 2808.8, end_time: 2809.1 
Word: vamos, start_time: 2809.1, end_time: 2810.0 
Word: 45, start_time: 2810.0, end_time: 2810.7 
Word: de, start_time: 2810.7, end_time: 2810.9 
Word: comprimento, start_time: 2810.9, end_time: 2811.2 
Word: aqui, start_time: 2811.2, end_time: 2811.9 
Word: para, start_time: 2811.9, end_time: 2813.5 
Word: não, start_time: 2813.5, end_time: 2813.6 
Word: deixar, start_time: 2813.6, end_time: 2814.0 
Word: eu, start_time: 2814.0, end_time: 2814.2 
Word: danço, start_time: 2814.2, end_time: 2814.6 
Word: veículos, start_time: 2814.6, end_time: 2815.1 
Word: blindados, start_time: 2815.1, end_time: 2815.5 
Word: passagem, start_time: 2815.5, end_time: 2816.1 
Word: entrar, start_time: 2816.1, end_time: 2816.7 
Word: no, start_time: 2816.7, end_time: 2816.8 
Word: bairro, start_time: 2816.8, end_time: 2817.1 
Word: 19, start_time: 2817.1, end_time: 2820.6 
Word: de, start_time: 2820.6, end_time: 2821.2 
Word: Fevereiro, start_time: 2821.2, end_time: 2821.9 
Word: a, start_time: 2821.9, end_time: 2823.1 
Word: 22, start_time: 2823.1, end_time: 2826.8 
Word: de, start_time: 2826.8, end_time: 2827.0 
Word: setembro, start_time: 2827.0, end_time: 2828.4 
Word: todos, start_time: 2828.4, end_time: 2828.9 
Word: os, start_time: 2828.9, end_time: 2829.0 
Word: acessos, start_time: 2829.0, end_time: 2829.6 
Word: né, start_time: 2829.6, end_time: 2829.7 
Word: então, start_time: 2829.7, end_time: 2829.9 
Word: também, start_time: 2829.9, end_time: 2831.4 
Word: tem, start_time: 2831.4, end_time: 2831.6 
Word: isso, start_time: 2831.6, end_time: 2831.9 
Word: obrigado, start_time: 2831.9, end_time: 2832.5 
Word: não, start_time: 2832.5, end_time: 2832.7 
Word: sei, start_time: 2832.7, end_time: 2832.8 
Word: se, start_time: 2832.8, end_time: 2833.0 
Word: entrou, start_time: 2833.0, end_time: 2833.7 
Word: no, start_time: 2833.7, end_time: 2833.8 
Word: buraco, start_time: 2833.8, end_time: 2834.0 
Word: de, start_time: 2834.0, end_time: 2834.4 
Word: cigarro, start_time: 2834.4, end_time: 2834.7 
Word: no, start_time: 2834.7, end_time: 2835.3 
Word: buraco, start_time: 2835.3, end_time: 2835.5 
Word: e, start_time: 2835.5, end_time: 2836.6 
Word: aí, start_time: 2836.6, end_time: 2836.8 
Word: o, start_time: 2836.8, end_time: 2836.9 
Word: sujeito, start_time: 2836.9, end_time: 2837.9 
Word: do, start_time: 2837.9, end_time: 2838.4 
Word: fogo, start_time: 2838.4, end_time: 2839.0 
Word: em, start_time: 2839.0, end_time: 2839.1 
Word: cima, start_time: 2839.1, end_time: 2839.7 
Word: né, start_time: 2839.7, end_time: 2839.9 
Word: então, start_time: 2839.9, end_time: 2841.0 
Word: uma, start_time: 2841.0, end_time: 2841.5 
Word: situação, start_time: 2841.5, end_time: 2841.5 
Word: difícil, start_time: 2841.5, end_time: 2842.2 
Word: estudar, start_time: 2842.2, end_time: 2843.1 
Word: 3, start_time: 2843.1, end_time: 2844.0 
Word: horas, start_time: 2844.0, end_time: 2844.1 
Word: da, start_time: 2844.1, end_time: 2844.3 
Word: tarde, start_time: 2844.3, end_time: 2844.6 
Word: 45, start_time: 2844.6, end_time: 2845.7 
Word: conhecendo, start_time: 2845.7, end_time: 2847.0 
Word: o, start_time: 2847.0, end_time: 2847.5 
Word: celular, start_time: 2847.5, end_time: 2848.5 
Word: tá, start_time: 2848.5, end_time: 2848.7 
Word: escrevendo, start_time: 2848.7, end_time: 2848.8 
Transcript:  complica mais ainda desempregado passou a noite lá não saiu fora tocaram fogo no blindado pegar no armamento pegar uma arma mas é muito sofisticada russa que funciona o acionamento elétrico dispositivo elétrico que tem no carro também não conseguir gozar mais pegaram ou vocês que tinha dentro carro atirador 22 dezenas no outro dia voltar pegar tirar Obrigado tirar outra confrontação tá foi planejado com a sobrinha da quebra do blindado por aí vai então não tô acreditando só tô dizendo o que que aconteceu eu falei agora pouco de tempo 
confidence: 0.8849768042564392 

Word: complica, start_time: 2849.4, end_time: 2850.2 
Word: mais, start_time: 2850.2, end_time: 2850.4 
Word: ainda, start_time: 2850.4, end_time: 2850.6 
Word: desempregado, start_time: 2850.6, end_time: 2851.9 
Word: passou, start_time: 2851.9, end_time: 2852.2 
Word: a, start_time: 2852.2, end_time: 2852.2 
Word: noite, start_time: 2852.2, end_time: 2852.4 
Word: lá, start_time: 2852.4, end_time: 2852.7 
Word: não, start_time: 2852.7, end_time: 2855.0 
Word: saiu, start_time: 2855.0, end_time: 2855.9 
Word: fora, start_time: 2855.9, end_time: 2856.1 
Word: tocaram, start_time: 2856.1, end_time: 2858.1 
Word: fogo, start_time: 2858.1, end_time: 2858.2 
Word: no, start_time: 2858.2, end_time: 2858.5 
Word: blindado, start_time: 2858.5, end_time: 2858.8 
Word: pegar, start_time: 2858.8, end_time: 2859.4 
Word: no, start_time: 2859.4, end_time: 2859.5 
Word: armamento, start_time: 2859.5, end_time: 2860.0 
Word: pegar, start_time: 2860.0, end_time: 2861.6 
Word: uma, start_time: 2861.6, end_time: 2861.8 
Word: arma, start_time: 2861.8, end_time: 2862.1 
Word: mas, start_time: 2862.1, end_time: 2862.3 
Word: é, start_time: 2862.3, end_time: 2862.3 
Word: muito, start_time: 2862.3, end_time: 2863.0 
Word: sofisticada, start_time: 2863.0, end_time: 2863.6 
Word: russa, start_time: 2863.6, end_time: 2864.0 
Word: que, start_time: 2864.0, end_time: 2864.6 
Word: funciona, start_time: 2864.6, end_time: 2865.1 
Word: o, start_time: 2865.1, end_time: 2865.1 
Word: acionamento, start_time: 2865.1, end_time: 2865.7 
Word: elétrico, start_time: 2865.7, end_time: 2866.4 
Word: dispositivo, start_time: 2866.4, end_time: 2867.0 
Word: elétrico, start_time: 2867.0, end_time: 2867.4 
Word: que, start_time: 2867.4, end_time: 2867.5 
Word: tem, start_time: 2867.5, end_time: 2867.7 
Word: no, start_time: 2867.7, end_time: 2867.8 
Word: carro, start_time: 2867.8, end_time: 2868.2 
Word: também, start_time: 2868.2, end_time: 2868.4 
Word: não, start_time: 2868.4, end_time: 2868.5 
Word: conseguir, start_time: 2868.5, end_time: 2868.9 
Word: gozar, start_time: 2868.9, end_time: 2869.2 
Word: mais, start_time: 2869.2, end_time: 2870.1 
Word: pegaram, start_time: 2870.1, end_time: 2870.5 
Word: ou, start_time: 2870.5, end_time: 2870.7 
Word: vocês, start_time: 2870.7, end_time: 2871.7 
Word: que, start_time: 2871.7, end_time: 2873.0 
Word: tinha, start_time: 2873.0, end_time: 2873.3 
Word: dentro, start_time: 2873.3, end_time: 2873.4 
Word: carro, start_time: 2873.4, end_time: 2873.9 
Word: atirador, start_time: 2873.9, end_time: 2874.8 
Word: 22, start_time: 2874.8, end_time: 2878.5 
Word: dezenas, start_time: 2878.5, end_time: 2879.0 
Word: no, start_time: 2879.0, end_time: 2880.0 
Word: outro, start_time: 2880.0, end_time: 2880.1 
Word: dia, start_time: 2880.1, end_time: 2880.6 
Word: voltar, start_time: 2880.6, end_time: 2881.0 
Word: pegar, start_time: 2881.0, end_time: 2882.4 
Word: tirar, start_time: 2882.4, end_time: 2882.9 
Word: Obrigado, start_time: 2882.9, end_time: 2883.5 
Word: tirar, start_time: 2883.5, end_time: 2883.9 
Word: outra, start_time: 2883.9, end_time: 2884.2 
Word: confrontação, start_time: 2884.2, end_time: 2884.8 
Word: tá, start_time: 2884.8, end_time: 2885.1 
Word: foi, start_time: 2885.1, end_time: 2889.2 
Word: planejado, start_time: 2889.2, end_time: 2889.8 
Word: com, start_time: 2889.8, end_time: 2889.9 
Word: a, start_time: 2889.9, end_time: 2899.0 
Word: sobrinha, start_time: 2899.0, end_time: 2899.7 
Word: da, start_time: 2899.7, end_time: 2899.8 
Word: quebra, start_time: 2899.8, end_time: 2900.1 
Word: do, start_time: 2900.1, end_time: 2900.2 
Word: blindado, start_time: 2900.2, end_time: 2900.6 
Word: por, start_time: 2900.6, end_time: 2900.9 
Word: aí, start_time: 2900.9, end_time: 2901.0 
Word: vai, start_time: 2901.0, end_time: 2901.1 
Word: então, start_time: 2901.1, end_time: 2901.9 
Word: não, start_time: 2901.9, end_time: 2903.8 
Word: tô, start_time: 2903.8, end_time: 2903.9 
Word: acreditando, start_time: 2903.9, end_time: 2904.0 
Word: só, start_time: 2904.0, end_time: 2904.5 
Word: tô, start_time: 2904.5, end_time: 2904.6 
Word: dizendo, start_time: 2904.6, end_time: 2904.8 
Word: o, start_time: 2904.8, end_time: 2905.0 
Word: que, start_time: 2905.0, end_time: 2905.1 
Word: que, start_time: 2905.1, end_time: 2905.2 
Word: aconteceu, start_time: 2905.2, end_time: 2905.5 
Word: eu, start_time: 2905.5, end_time: 2907.3 
Word: falei, start_time: 2907.3, end_time: 2907.6 
Word: agora, start_time: 2907.6, end_time: 2908.2 
Word: pouco, start_time: 2908.2, end_time: 2908.8 
Word: de, start_time: 2908.8, end_time: 2909.0 
Word: tempo, start_time: 2909.0, end_time: 2909.3 
Transcript:  alguns minutos atrás da Federal tem que ter sorte bolas de rodeio Gol não foi gol bola no meio mas ela não consegue dar entrada na classificação deste pessoal é um planejamento que você faz não precisa não muito detalhado detalhado de longo prazo ou em alguma alteração da incidência da feira de noite SBT sábado de manhã já fui jantar na casa do Paulo Cordeiro tu não sabe de manhã e já vamos lá isso 10 Janeiro 
confidence: 0.9181770086288452 

Word: alguns, start_time: 2909.5, end_time: 2910.0 
Word: minutos, start_time: 2910.0, end_time: 2910.3 
Word: atrás, start_time: 2910.3, end_time: 2910.4 
Word: da, start_time: 2910.4, end_time: 2910.7 
Word: Federal, start_time: 2910.7, end_time: 2911.0 
Word: tem, start_time: 2911.0, end_time: 2911.1 
Word: que, start_time: 2911.1, end_time: 2911.2 
Word: ter, start_time: 2911.2, end_time: 2911.2 
Word: sorte, start_time: 2911.2, end_time: 2911.5 
Word: bolas, start_time: 2911.5, end_time: 2919.6 
Word: de, start_time: 2919.6, end_time: 2919.9 
Word: rodeio, start_time: 2919.9, end_time: 2922.1 
Word: Gol, start_time: 2922.1, end_time: 2922.4 
Word: não, start_time: 2922.4, end_time: 2922.6 
Word: foi, start_time: 2922.6, end_time: 2922.8 
Word: gol, start_time: 2922.8, end_time: 2923.0 
Word: bola, start_time: 2923.0, end_time: 2923.6 
Word: no, start_time: 2923.6, end_time: 2923.7 
Word: meio, start_time: 2923.7, end_time: 2924.0 
Word: mas, start_time: 2924.0, end_time: 2924.2 
Word: ela, start_time: 2924.2, end_time: 2924.6 
Word: não, start_time: 2924.6, end_time: 2924.7 
Word: consegue, start_time: 2924.7, end_time: 2928.2 
Word: dar, start_time: 2928.2, end_time: 2933.7 
Word: entrada, start_time: 2933.7, end_time: 2934.0 
Word: na, start_time: 2934.0, end_time: 2934.3 
Word: classificação, start_time: 2934.3, end_time: 2934.8 
Word: deste, start_time: 2934.8, end_time: 2935.3 
Word: pessoal, start_time: 2935.3, end_time: 2935.6 
Word: é, start_time: 2935.6, end_time: 2935.8 
Word: um, start_time: 2935.8, end_time: 2936.0 
Word: planejamento, start_time: 2936.0, end_time: 2936.4 
Word: que, start_time: 2936.4, end_time: 2936.8 
Word: você, start_time: 2936.8, end_time: 2936.9 
Word: faz, start_time: 2936.9, end_time: 2937.2 
Word: não, start_time: 2937.2, end_time: 2937.4 
Word: precisa, start_time: 2937.4, end_time: 2937.8 
Word: não, start_time: 2937.8, end_time: 2938.0 
Word: muito, start_time: 2938.0, end_time: 2938.4 
Word: detalhado, start_time: 2938.4, end_time: 2939.3 
Word: detalhado, start_time: 2939.3, end_time: 2939.7 
Word: de, start_time: 2939.7, end_time: 2940.6 
Word: longo, start_time: 2940.6, end_time: 2940.9 
Word: prazo, start_time: 2940.9, end_time: 2941.4 
Word: ou, start_time: 2941.4, end_time: 2941.5 
Word: em, start_time: 2941.5, end_time: 2941.8 
Word: alguma, start_time: 2941.8, end_time: 2942.0 
Word: alteração, start_time: 2942.0, end_time: 2945.3 
Word: da, start_time: 2945.3, end_time: 2946.8 
Word: incidência, start_time: 2946.8, end_time: 2947.6 
Word: da, start_time: 2947.6, end_time: 2959.2 
Word: feira, start_time: 2959.2, end_time: 2959.5 
Word: de, start_time: 2959.5, end_time: 2959.5 
Word: noite, start_time: 2959.5, end_time: 2959.8 
Word: SBT, start_time: 2959.8, end_time: 2960.0 
Word: sábado, start_time: 2960.0, end_time: 2960.7 
Word: de, start_time: 2960.7, end_time: 2960.8 
Word: manhã, start_time: 2960.8, end_time: 2961.0 
Word: já, start_time: 2961.0, end_time: 2962.7 
Word: fui, start_time: 2962.7, end_time: 2962.8 
Word: jantar, start_time: 2962.8, end_time: 2962.9 
Word: na, start_time: 2962.9, end_time: 2963.2 
Word: casa, start_time: 2963.2, end_time: 2963.4 
Word: do, start_time: 2963.4, end_time: 2963.5 
Word: Paulo, start_time: 2963.5, end_time: 2963.7 
Word: Cordeiro, start_time: 2963.7, end_time: 2964.1 
Word: tu, start_time: 2964.1, end_time: 2964.7 
Word: não, start_time: 2964.7, end_time: 2964.8 
Word: sabe, start_time: 2964.8, end_time: 2965.1 
Word: de, start_time: 2965.1, end_time: 2965.2 
Word: manhã, start_time: 2965.2, end_time: 2965.4 
Word: e, start_time: 2965.4, end_time: 2965.5 
Word: já, start_time: 2965.5, end_time: 2966.3 
Word: vamos, start_time: 2966.3, end_time: 2967.5 
Word: lá, start_time: 2967.5, end_time: 2967.7 
Word: isso, start_time: 2967.7, end_time: 2968.8 
Word: 10, start_time: 2968.8, end_time: 2969.0 
Word: Janeiro, start_time: 2969.0, end_time: 2969.5 
Transcript:  28 de 8 de janeiro é a operação básica então Silvia chega quantos dias depois a primeira operação operação 
confidence: 0.8824360370635986 

Word: 28, start_time: 2970.1, end_time: 2971.2 
Word: de, start_time: 2971.2, end_time: 2971.4 
Word: 8, start_time: 2971.4, end_time: 2973.0 
Word: de, start_time: 2973.0, end_time: 2973.1 
Word: janeiro, start_time: 2973.1, end_time: 2973.7 
Word: é, start_time: 2973.7, end_time: 2974.2 
Word: a, start_time: 2974.2, end_time: 2974.3 
Word: operação, start_time: 2974.3, end_time: 2975.0 
Word: básica, start_time: 2975.0, end_time: 2975.8 
Word: então, start_time: 2975.8, end_time: 2976.9 
Word: Silvia, start_time: 2976.9, end_time: 2977.3 
Word: chega, start_time: 2977.3, end_time: 2977.7 
Word: quantos, start_time: 2977.7, end_time: 2978.1 
Word: dias, start_time: 2978.1, end_time: 2978.1 
Word: depois, start_time: 2978.1, end_time: 2978.4 
Word: a, start_time: 2978.4, end_time: 2978.7 
Word: primeira, start_time: 2978.7, end_time: 2979.2 
Word: operação, start_time: 2979.2, end_time: 2979.5 
Word: operação, start_time: 2979.5, end_time: 2980.4 
Transcript:  eu falei esses cara não vão dormir mais 
confidence: 0.7609800696372986 

Word: eu, start_time: 2982.1, end_time: 2982.5 
Word: falei, start_time: 2982.5, end_time: 2982.7 
Word: esses, start_time: 2982.7, end_time: 2983.6 
Word: cara, start_time: 2983.6, end_time: 2983.9 
Word: não, start_time: 2983.9, end_time: 2983.9 
Word: vão, start_time: 2983.9, end_time: 2984.1 
Word: dormir, start_time: 2984.1, end_time: 2984.3 
Word: mais, start_time: 2984.3, end_time: 2984.7 
Transcript:  hematologista Nascimento parcelamento então a cada 4 dias eu quero uma operação terminou uma dá uma descansada 24Horas planejei vamos para outra e outra ele não consegue repor munição não tem problema vamos lá como é que foi seu planejamento porque foi muito rápido rápido Tem que ser a mantém a pressão mantém a pressão alta 
confidence: 0.8929690718650818 

Word: hematologista, start_time: 2985.7, end_time: 2987.1 
Word: Nascimento, start_time: 2987.1, end_time: 2988.2 
Word: parcelamento, start_time: 2988.2, end_time: 2989.2 
Word: então, start_time: 2989.2, end_time: 2990.1 
Word: a, start_time: 2990.1, end_time: 2991.3 
Word: cada, start_time: 2991.3, end_time: 2991.7 
Word: 4, start_time: 2991.7, end_time: 2992.1 
Word: dias, start_time: 2992.1, end_time: 2992.2 
Word: eu, start_time: 2992.2, end_time: 2992.5 
Word: quero, start_time: 2992.5, end_time: 2992.6 
Word: uma, start_time: 2992.6, end_time: 2992.7 
Word: operação, start_time: 2992.7, end_time: 2993.1 
Word: terminou, start_time: 2993.1, end_time: 2993.6 
Word: uma, start_time: 2993.6, end_time: 2993.9 
Word: dá, start_time: 2993.9, end_time: 2994.5 
Word: uma, start_time: 2994.5, end_time: 2994.5 
Word: descansada, start_time: 2994.5, end_time: 2995.0 
Word: 24Horas, start_time: 2995.0, end_time: 2995.9 
Word: planejei, start_time: 2995.9, end_time: 2996.5 
Word: vamos, start_time: 2996.5, end_time: 2997.4 
Word: para, start_time: 2997.4, end_time: 2997.5 
Word: outra, start_time: 2997.5, end_time: 2997.9 
Word: e, start_time: 2997.9, end_time: 3001.8 
Word: outra, start_time: 3001.8, end_time: 3002.0 
Word: ele, start_time: 3002.0, end_time: 3003.0 
Word: não, start_time: 3003.0, end_time: 3003.1 
Word: consegue, start_time: 3003.1, end_time: 3003.4 
Word: repor, start_time: 3003.4, end_time: 3003.7 
Word: munição, start_time: 3003.7, end_time: 3004.2 
Word: não, start_time: 3004.2, end_time: 3004.9 
Word: tem, start_time: 3004.9, end_time: 3012.2 
Word: problema, start_time: 3012.2, end_time: 3012.6 
Word: vamos, start_time: 3012.6, end_time: 3018.8 
Word: lá, start_time: 3018.8, end_time: 3036.6 
Word: como, start_time: 3036.6, end_time: 3037.2 
Word: é, start_time: 3037.2, end_time: 3037.2 
Word: que, start_time: 3037.2, end_time: 3037.2 
Word: foi, start_time: 3037.2, end_time: 3037.4 
Word: seu, start_time: 3037.4, end_time: 3037.5 
Word: planejamento, start_time: 3037.5, end_time: 3038.0 
Word: porque, start_time: 3038.0, end_time: 3038.5 
Word: foi, start_time: 3038.5, end_time: 3038.8 
Word: muito, start_time: 3038.8, end_time: 3039.0 
Word: rápido, start_time: 3039.0, end_time: 3039.0 
Word: rápido, start_time: 3039.0, end_time: 3040.1 
Word: Tem, start_time: 3040.1, end_time: 3040.7 
Word: que, start_time: 3040.7, end_time: 3040.8 
Word: ser, start_time: 3040.8, end_time: 3041.0 
Word: a, start_time: 3041.0, end_time: 3042.1 
Word: mantém, start_time: 3042.1, end_time: 3044.2 
Word: a, start_time: 3044.2, end_time: 3044.2 
Word: pressão, start_time: 3044.2, end_time: 3044.4 
Word: mantém, start_time: 3044.4, end_time: 3044.9 
Word: a, start_time: 3044.9, end_time: 3045.0 
Word: pressão, start_time: 3045.0, end_time: 3045.1 
Word: alta, start_time: 3045.1, end_time: 3045.6 
Transcript:  pois Você entrava e eles tiraram muito na gente tirava muito então vamos lá e se eu gostar eu gosto porque não é só problema de gostar é problema de que na Roma as motivações são diferentes aqui no Brasil genealógico Coronel coronel da hora de fazer Doggie capitão capitão vai fazer na onda Se você não for na frente da pantera um pão porque as motivações indiferente é diferente você tá lutando pelo seu país você falou tanto por uma bandeira de Acabei de comanda mais complexa também né como é relação as crianças necessidades especiais na Bolívia tem um Major aqui cara diferenciado e tudo também né 
confidence: 0.9369812607765198 

Word: pois, start_time: 3045.6, end_time: 3045.9 
Word: Você, start_time: 3045.9, end_time: 3046.3 
Word: entrava, start_time: 3046.3, end_time: 3046.9 
Word: e, start_time: 3046.9, end_time: 3047.1 
Word: eles, start_time: 3047.1, end_time: 3048.2 
Word: tiraram, start_time: 3048.2, end_time: 3049.4 
Word: muito, start_time: 3049.4, end_time: 3049.8 
Word: na, start_time: 3049.8, end_time: 3050.0 
Word: gente, start_time: 3050.0, end_time: 3050.1 
Word: tirava, start_time: 3050.1, end_time: 3051.2 
Word: muito, start_time: 3051.2, end_time: 3051.7 
Word: então, start_time: 3051.7, end_time: 3052.8 
Word: vamos, start_time: 3052.8, end_time: 3054.0 
Word: lá, start_time: 3054.0, end_time: 3054.0 
Word: e, start_time: 3054.0, end_time: 3054.1 
Word: se, start_time: 3054.1, end_time: 3054.7 
Word: eu, start_time: 3054.7, end_time: 3054.8 
Word: gostar, start_time: 3054.8, end_time: 3055.7 
Word: eu, start_time: 3055.7, end_time: 3058.2 
Word: gosto, start_time: 3058.2, end_time: 3058.7 
Word: porque, start_time: 3058.7, end_time: 3058.8 
Word: não, start_time: 3058.8, end_time: 3059.1 
Word: é, start_time: 3059.1, end_time: 3060.1 
Word: só, start_time: 3060.1, end_time: 3060.3 
Word: problema, start_time: 3060.3, end_time: 3060.5 
Word: de, start_time: 3060.5, end_time: 3060.9 
Word: gostar, start_time: 3060.9, end_time: 3061.3 
Word: é, start_time: 3061.3, end_time: 3061.4 
Word: problema, start_time: 3061.4, end_time: 3061.9 
Word: de, start_time: 3061.9, end_time: 3062.0 
Word: que, start_time: 3062.0, end_time: 3062.1 
Word: na, start_time: 3062.1, end_time: 3062.2 
Word: Roma, start_time: 3062.2, end_time: 3062.4 
Word: as, start_time: 3062.4, end_time: 3063.0 
Word: motivações, start_time: 3063.0, end_time: 3063.5 
Word: são, start_time: 3063.5, end_time: 3063.7 
Word: diferentes, start_time: 3063.7, end_time: 3064.4 
Word: aqui, start_time: 3064.4, end_time: 3065.9 
Word: no, start_time: 3065.9, end_time: 3066.0 
Word: Brasil, start_time: 3066.0, end_time: 3066.3 
Word: genealógico, start_time: 3066.3, end_time: 3067.1 
Word: Coronel, start_time: 3067.1, end_time: 3067.4 
Word: coronel, start_time: 3067.4, end_time: 3068.0 
Word: da, start_time: 3068.0, end_time: 3068.4 
Word: hora, start_time: 3068.4, end_time: 3068.5 
Word: de, start_time: 3068.5, end_time: 3068.6 
Word: fazer, start_time: 3068.6, end_time: 3070.2 
Word: Doggie, start_time: 3070.2, end_time: 3070.5 
Word: capitão, start_time: 3070.5, end_time: 3070.9 
Word: capitão, start_time: 3070.9, end_time: 3071.2 
Word: vai, start_time: 3071.2, end_time: 3071.4 
Word: fazer, start_time: 3071.4, end_time: 3071.6 
Word: na, start_time: 3071.6, end_time: 3071.7 
Word: onda, start_time: 3071.7, end_time: 3071.8 
Word: Se, start_time: 3071.8, end_time: 3072.2 
Word: você, start_time: 3072.2, end_time: 3072.3 
Word: não, start_time: 3072.3, end_time: 3072.4 
Word: for, start_time: 3072.4, end_time: 3072.6 
Word: na, start_time: 3072.6, end_time: 3072.7 
Word: frente, start_time: 3072.7, end_time: 3073.0 
Word: da, start_time: 3073.0, end_time: 3073.2 
Word: pantera, start_time: 3073.2, end_time: 3073.9 
Word: um, start_time: 3073.9, end_time: 3073.9 
Word: pão, start_time: 3073.9, end_time: 3074.1 
Word: porque, start_time: 3074.1, end_time: 3074.9 
Word: as, start_time: 3074.9, end_time: 3075.0 
Word: motivações, start_time: 3075.0, end_time: 3075.4 
Word: indiferente, start_time: 3075.4, end_time: 3076.3 
Word: é, start_time: 3076.3, end_time: 3077.0 
Word: diferente, start_time: 3077.0, end_time: 3077.4 
Word: você, start_time: 3077.4, end_time: 3078.0 
Word: tá, start_time: 3078.0, end_time: 3078.2 
Word: lutando, start_time: 3078.2, end_time: 3078.3 
Word: pelo, start_time: 3078.3, end_time: 3078.7 
Word: seu, start_time: 3078.7, end_time: 3078.9 
Word: país, start_time: 3078.9, end_time: 3079.0 
Word: você, start_time: 3079.0, end_time: 3079.5 
Word: falou, start_time: 3079.5, end_time: 3079.8 
Word: tanto, start_time: 3079.8, end_time: 3080.0 
Word: por, start_time: 3080.0, end_time: 3080.2 
Word: uma, start_time: 3080.2, end_time: 3080.3 
Word: bandeira, start_time: 3080.3, end_time: 3080.9 
Word: de, start_time: 3080.9, end_time: 3081.0 
Word: Acabei, start_time: 3081.0, end_time: 3081.4 
Word: de, start_time: 3081.4, end_time: 3081.5 
Word: comanda, start_time: 3081.5, end_time: 3081.9 
Word: mais, start_time: 3081.9, end_time: 3082.0 
Word: complexa, start_time: 3082.0, end_time: 3082.5 
Word: também, start_time: 3082.5, end_time: 3082.8 
Word: né, start_time: 3082.8, end_time: 3082.9 
Word: como, start_time: 3082.9, end_time: 3083.6 
Word: é, start_time: 3083.6, end_time: 3083.7 
Word: relação, start_time: 3083.7, end_time: 3084.1 
Word: as, start_time: 3084.1, end_time: 3085.4 
Word: crianças, start_time: 3085.4, end_time: 3085.8 
Word: necessidades, start_time: 3085.8, end_time: 3093.9 
Word: especiais, start_time: 3093.9, end_time: 3096.6 
Word: na, start_time: 3096.6, end_time: 3096.7 
Word: Bolívia, start_time: 3096.7, end_time: 3098.1 
Word: tem, start_time: 3098.1, end_time: 3098.2 
Word: um, start_time: 3098.2, end_time: 3098.4 
Word: Major, start_time: 3098.4, end_time: 3098.8 
Word: aqui, start_time: 3098.8, end_time: 3099.0 
Word: cara, start_time: 3099.0, end_time: 3100.6 
Word: diferenciado, start_time: 3100.6, end_time: 3101.1 
Word: e, start_time: 3101.1, end_time: 3101.3 
Word: tudo, start_time: 3101.3, end_time: 3101.7 
Word: também, start_time: 3101.7, end_time: 3102.0 
Word: né, start_time: 3102.0, end_time: 3102.2 
Transcript:  buscar aqui na frente às Forças eram mais ou menos parecida sistemas de qualidade ou ultimamente nesse momento nesse momento é qualidade armamento brasileiro e como é que define a participação de cada um com uma leve impressão que o Brasil era mais numeroso Batalhão de uma companhia obriga o Brasil responsável pela área então para operação Se eu colocar meu número do batalhão brasileiro e responsável Batalhão brasileiro com mais movimento era feito os comandantes presentes Sete de Setembro Brasil 
confidence: 0.9220947623252869 

Word: buscar, start_time: 3103.0, end_time: 3104.4 
Word: aqui, start_time: 3104.4, end_time: 3104.6 
Word: na, start_time: 3104.6, end_time: 3104.8 
Word: frente, start_time: 3104.8, end_time: 3105.1 
Word: às, start_time: 3105.1, end_time: 3105.3 
Word: Forças, start_time: 3105.3, end_time: 3105.5 
