Transcript: meu nome é São Paulo 29 de agosto de 2016 obrigado pela entrevista essa primeira sessão o que a gente queria fazer é capturar um pouco o espírito do que foi o período 
confidence: 0.9291933178901672 

Word: meu, start_time: 0.0, end_time: 46.7 
Word: Por, start_time: 2331.8, end_time: 2332.0 
Word: que, start_time: 2332.0, end_time: 2332.2 
Word: o, start_time: 2332.2, end_time: 2332.2 
Word: que, start_time: 2332.2, end_time: 2332.3 
Word: é, start_time: 2332.3, end_time: 2332.4 
Word: que, start_time: 2332.4, end_time: 2332.5 
Word: além, start_time: 2332.5, end_time: 2333.5 
Word: de, start_time: 2333.5, end_time: 2333.6 
Word: você, start_time: 2333.6, end_time: 2334.1 
Word: transformar, start_time: 2334.1, end_time: 2335.8 
Word: um, start_time: 2335.8, end_time: 2335.9 
Word: senhor, start_time: 2335.9, end_time: 2336.5 
Word: de, start_time: 2336.5, end_time: 2336.9 
Word: uma, start_time: 2336.9, end_time: 2337.1 
Word: figura, start_time: 2337.1, end_time: 2337.6 
Word: que, start_time: 2337.6, end_time: 2337.7 
Word: não, start_time: 2337.7, end_time: 2337.8 
Word: era, start_time: 2337.8, end_time: 2338.0 
Word: nacionalmente, start_time: 2338.0, end_time: 2338.7 
Word: conhecida, start_time: 2338.7, end_time: 2339.5 
Word: em, start_time: 2339.5, end_time: 2339.6 
Word: principal, start_time: 2339.6, end_time: 2340.6 
Word: porta-voz, start_time: 2340.6, end_time: 2340.9 
Word: do, start_time: 2340.9, end_time: 2341.3 
Word: Presidente, start_time: 2341.3, end_time: 2342.6 
Word: e, start_time: 2342.6, end_time: 2342.7 
Word: do, start_time: 2342.7, end_time: 2343.0 
Word: candidato, start_time: 2343.0, end_time: 2343.4 


Transcript:  a impressão que me dá aqui a disputa pesada já começa a ver sobretudo Mercadante né porque a uma dúvida sobre quem vai ser Ministro da Fazenda MG tá correta essa avaliação na política real e o desenvolvimento articulado mercado pela viagem foi criando essa condição não tem muita sensualidade jamais imaginava ser daqui do lógico mas não imaginava que tá perto dele 
confidence: 0.9132025241851807 

Word: a, start_time: 2345.3, end_time: 2345.3 
Word: impressão, start_time: 2345.3, end_time: 2346.1 
Word: que, start_time: 2346.1, end_time: 2346.3 
Word: me, start_time: 2346.3, end_time: 2346.5 
Word: dá, start_time: 2346.5, end_time: 2346.5 
Word: aqui, start_time: 2346.5, end_time: 2346.8 
Word: a, start_time: 2346.8, end_time: 2346.8 
Word: disputa, start_time: 2346.8, end_time: 2347.2 
Word: pesada, start_time: 2347.2, end_time: 2348.0 
Word: já, start_time: 2348.0, end_time: 2348.2 
Word: começa, start_time: 2348.2, end_time: 2348.7 
Word: a, start_time: 2348.7, end_time: 2348.8 
Word: ver, start_time: 2348.8, end_time: 2348.9 
Word: sobretudo, start_time: 2348.9, end_time: 2350.1 
Word: Mercadante, start_time: 2350.1, end_time: 2351.7 
Word: né, start_time: 2351.7, end_time: 2351.8 
Word: porque, start_time: 2351.8, end_time: 2352.8 
Word: a, start_time: 2352.8, end_time: 2352.9 
Word: uma, start_time: 2352.9, end_time: 2353.1 
Word: dúvida, start_time: 2353.1, end_time: 2353.3 
Word: sobre, start_time: 2353.3, end_time: 2353.6 
Word: quem, start_time: 2353.6, end_time: 2353.9 
Word: vai, start_time: 2353.9, end_time: 2354.1 
Word: ser, start_time: 2354.1, end_time: 2354.4 
Word: Ministro, start_time: 2354.4, end_time: 2355.8 
Word: da, start_time: 2355.8, end_time: 2355.9 
Word: Fazenda, start_time: 2355.9, end_time: 2356.4 
Word: MG, start_time: 2356.4, end_time: 2356.8 
Word: tá, start_time: 2356.8, end_time: 2359.3 
Word: correta, start_time: 2359.3, end_time: 2359.8 
Word: essa, start_time: 2359.8, end_time: 2359.8 
Word: avaliação, start_time: 2359.8, end_time: 2360.1 
Word: na, start_time: 2360.1, end_time: 2362.9 
Word: política, start_time: 2362.9, end_time: 2363.4 
Word: real, start_time: 2363.4, end_time: 2363.8 
Word: e, start_time: 2363.8, end_time: 2364.0 
Word: o, start_time: 2364.0, end_time: 2365.7 
Word: desenvolvimento, start_time: 2365.7, end_time: 2368.7 
Word: articulado, start_time: 2368.7, end_time: 2370.2 
Word: mercado, start_time: 2370.2, end_time: 2371.9 
Word: pela, start_time: 2371.9, end_time: 2372.2 
Word: viagem, start_time: 2372.2, end_time: 2372.7 
Word: foi, start_time: 2372.7, end_time: 2373.7 
Word: criando, start_time: 2373.7, end_time: 2374.3 
Word: essa, start_time: 2374.3, end_time: 2374.5 
Word: condição, start_time: 2374.5, end_time: 2375.0 
Word: não, start_time: 2375.0, end_time: 2375.2 
Word: tem, start_time: 2375.2, end_time: 2375.4 
Word: muita, start_time: 2375.4, end_time: 2377.3 
Word: sensualidade, start_time: 2377.3, end_time: 2377.7 
Word: jamais, start_time: 2377.7, end_time: 2379.6 
Word: imaginava, start_time: 2379.6, end_time: 2382.3 
Word: ser, start_time: 2382.3, end_time: 2382.6 
Word: daqui, start_time: 2382.6, end_time: 2383.7 
Word: do, start_time: 2383.7, end_time: 2383.8 
Word: lógico, start_time: 2383.8, end_time: 2384.5 
Word: mas, start_time: 2384.5, end_time: 2384.6 
Word: não, start_time: 2384.6, end_time: 2384.8 
Word: imaginava, start_time: 2384.8, end_time: 2386.2 
Word: que, start_time: 2386.2, end_time: 2386.3 
Word: tá, start_time: 2386.3, end_time: 2395.3 
Word: perto, start_time: 2395.3, end_time: 2395.5 
Word: dele, start_time: 2395.5, end_time: 2396.1 


Transcript:  E aí quando vamos montar a transição Fernando Henrique pela primeira vez não toca na ideia de transição formal publicou na internet para o coordenador pelo governo Lula nomear equipe queria trabalhar no governo de outubro então entrei no governo em outubro e nesse dia o que eu tava falando com os filme pornô loiras conversar com uma conversa dele eu resolver seguinte não vou levar a disputa para trazer outra coisa eu quero que vocês fiquem disputando posição a seleção que é uma técnica que olha o governo e diga para mim Quais são os problemas nos rins primeiros 3 meses 
confidence: 0.954818606376648 

Word: E, start_time: 2400.5, end_time: 2400.5 
Word: aí, start_time: 2400.5, end_time: 2401.5 
Word: quando, start_time: 2401.5, end_time: 2401.9 
Word: vamos, start_time: 2401.9, end_time: 2402.4 
Word: montar, start_time: 2402.4, end_time: 2403.0 
Word: a, start_time: 2403.0, end_time: 2403.1 
Word: transição, start_time: 2403.1, end_time: 2403.6 
Word: Fernando, start_time: 2403.6, end_time: 2404.1 
Word: Henrique, start_time: 2404.1, end_time: 2404.3 
Word: pela, start_time: 2404.3, end_time: 2404.5 
Word: primeira, start_time: 2404.5, end_time: 2404.8 
Word: vez, start_time: 2404.8, end_time: 2405.0 
Word: não, start_time: 2405.0, end_time: 2405.1 
Word: toca, start_time: 2405.1, end_time: 2405.4 
Word: na, start_time: 2405.4, end_time: 2405.4 
Word: ideia, start_time: 2405.4, end_time: 2405.7 
Word: de, start_time: 2405.7, end_time: 2405.8 
Word: transição, start_time: 2405.8, end_time: 2406.2 
Word: formal, start_time: 2406.2, end_time: 2406.9 
Word: publicou, start_time: 2406.9, end_time: 2408.5 
Word: na, start_time: 2408.5, end_time: 2408.6 
Word: internet, start_time: 2408.6, end_time: 2408.7 
Word: para, start_time: 2408.7, end_time: 2412.8 
Word: o, start_time: 2412.8, end_time: 2412.9 
Word: coordenador, start_time: 2412.9, end_time: 2413.2 
Word: pelo, start_time: 2413.2, end_time: 2414.0 
Word: governo, start_time: 2414.0, end_time: 2415.1 
Word: Lula, start_time: 2415.1, end_time: 2415.5 
Word: nomear, start_time: 2415.5, end_time: 2416.5 
Word: equipe, start_time: 2416.5, end_time: 2417.1 
Word: queria, start_time: 2417.1, end_time: 2417.3 
Word: trabalhar, start_time: 2417.3, end_time: 2417.5 
Word: no, start_time: 2417.5, end_time: 2417.9 
Word: governo, start_time: 2417.9, end_time: 2418.3 
Word: de, start_time: 2418.3, end_time: 2418.8 
Word: outubro, start_time: 2418.8, end_time: 2420.2 
Word: então, start_time: 2420.2, end_time: 2421.0 
Word: entrei, start_time: 2421.0, end_time: 2421.4 
Word: no, start_time: 2421.4, end_time: 2421.4 
Word: governo, start_time: 2421.4, end_time: 2421.8 
Word: em, start_time: 2421.8, end_time: 2421.8 
Word: outubro, start_time: 2421.8, end_time: 2422.4 
Word: e, start_time: 2422.4, end_time: 2422.4 
Word: nesse, start_time: 2422.4, end_time: 2425.3 
Word: dia, start_time: 2425.3, end_time: 2425.6 
Word: o, start_time: 2425.6, end_time: 2425.7 
Word: que, start_time: 2425.7, end_time: 2425.9 
Word: eu, start_time: 2425.9, end_time: 2426.1 
Word: tava, start_time: 2426.1, end_time: 2426.3 
Word: falando, start_time: 2426.3, end_time: 2426.6 
Word: com, start_time: 2426.6, end_time: 2426.7 
Word: os, start_time: 2426.7, end_time: 2426.8 
Word: filme, start_time: 2426.8, end_time: 2427.1 
Word: pornô, start_time: 2427.1, end_time: 2427.5 
Word: loiras, start_time: 2427.5, end_time: 2428.4 
Word: conversar, start_time: 2428.4, end_time: 2428.9 
Word: com, start_time: 2428.9, end_time: 2429.1 
Word: uma, start_time: 2429.1, end_time: 2429.6 
Word: conversa, start_time: 2429.6, end_time: 2429.8 
Word: dele, start_time: 2429.8, end_time: 2430.3 
Word: eu, start_time: 2430.3, end_time: 2431.0 
Word: resolver, start_time: 2431.0, end_time: 2432.0 
Word: seguinte, start_time: 2432.0, end_time: 2432.4 
Word: não, start_time: 2432.4, end_time: 2432.6 
Word: vou, start_time: 2432.6, end_time: 2432.9 
Word: levar, start_time: 2432.9, end_time: 2433.3 
Word: a, start_time: 2433.3, end_time: 2433.3 
Word: disputa, start_time: 2433.3, end_time: 2434.0 
Word: para, start_time: 2434.0, end_time: 2435.1 
Word: trazer, start_time: 2435.1, end_time: 2436.2 
Word: outra, start_time: 2436.2, end_time: 2436.7 
Word: coisa, start_time: 2436.7, end_time: 2437.1 
Word: eu, start_time: 2437.1, end_time: 2438.2 
Word: quero, start_time: 2438.2, end_time: 2438.3 
Word: que, start_time: 2438.3, end_time: 2438.5 
Word: vocês, start_time: 2438.5, end_time: 2438.8 
Word: fiquem, start_time: 2438.8, end_time: 2439.0 
Word: disputando, start_time: 2439.0, end_time: 2440.0 
Word: posição, start_time: 2440.0, end_time: 2440.5 
Word: a, start_time: 2440.5, end_time: 2440.6 
Word: seleção, start_time: 2440.6, end_time: 2440.8 
Word: que, start_time: 2440.8, end_time: 2441.1 
Word: é, start_time: 2441.1, end_time: 2441.1 
Word: uma, start_time: 2441.1, end_time: 2441.6 
Word: técnica, start_time: 2441.6, end_time: 2442.2 
Word: que, start_time: 2442.2, end_time: 2442.6 
Word: olha, start_time: 2442.6, end_time: 2442.9 
Word: o, start_time: 2442.9, end_time: 2443.0 
Word: governo, start_time: 2443.0, end_time: 2443.5 
Word: e, start_time: 2443.5, end_time: 2443.6 
Word: diga, start_time: 2443.6, end_time: 2444.0 
Word: para, start_time: 2444.0, end_time: 2444.1 
Word: mim, start_time: 2444.1, end_time: 2444.3 
Word: Quais, start_time: 2444.3, end_time: 2445.1 
Word: são, start_time: 2445.1, end_time: 2445.2 
Word: os, start_time: 2445.2, end_time: 2445.4 
Word: problemas, start_time: 2445.4, end_time: 2445.8 
Word: nos, start_time: 2445.8, end_time: 2445.9 
Word: rins, start_time: 2445.9, end_time: 2446.2 
Word: primeiros, start_time: 2446.2, end_time: 2447.9 
Word: 3, start_time: 2447.9, end_time: 2448.8 
Word: meses, start_time: 2448.8, end_time: 2448.9 


Transcript:  aí eu falei tão pagode que vai para transmissão vai acordar mais gosto me ajudar talvez eu só não tava integral mas eu tinha um pouco mais forte junto aqui e Então você fala não eu vou montar o governo E aí também sumia junto com todas as vagas de balão todo dia com parentes 
confidence: 0.8921633958816528 

Word: aí, start_time: 2449.9, end_time: 2450.3 
Word: eu, start_time: 2450.3, end_time: 2450.5 
Word: falei, start_time: 2450.5, end_time: 2450.6 
Word: tão, start_time: 2450.6, end_time: 2450.8 
Word: pagode, start_time: 2450.8, end_time: 2451.3 
Word: que, start_time: 2451.3, end_time: 2451.4 
Word: vai, start_time: 2451.4, end_time: 2451.5 
Word: para, start_time: 2451.5, end_time: 2451.6 
Word: transmissão, start_time: 2451.6, end_time: 2452.1 
Word: vai, start_time: 2452.1, end_time: 2452.4 
Word: acordar, start_time: 2452.4, end_time: 2452.6 
Word: mais, start_time: 2452.6, end_time: 2452.8 
Word: gosto, start_time: 2452.8, end_time: 2453.4 
Word: me, start_time: 2453.4, end_time: 2453.6 
Word: ajudar, start_time: 2453.6, end_time: 2453.9 
Word: talvez, start_time: 2453.9, end_time: 2454.2 
Word: eu, start_time: 2454.2, end_time: 2456.2 
Word: só, start_time: 2456.2, end_time: 2469.9 
Word: não, start_time: 2469.9, end_time: 2470.1 
Word: tava, start_time: 2470.1, end_time: 2470.4 
Word: integral, start_time: 2470.4, end_time: 2471.0 
Word: mas, start_time: 2471.0, end_time: 2474.2 
Word: eu, start_time: 2474.2, end_time: 2474.4 
Word: tinha, start_time: 2474.4, end_time: 2474.8 
Word: um, start_time: 2474.8, end_time: 2474.9 
Word: pouco, start_time: 2474.9, end_time: 2475.0 
Word: mais, start_time: 2475.0, end_time: 2475.3 
Word: forte, start_time: 2475.3, end_time: 2475.5 
Word: junto, start_time: 2475.5, end_time: 2476.1 
Word: aqui, start_time: 2476.1, end_time: 2476.3 
Word: e, start_time: 2476.3, end_time: 2476.5 
Word: Então, start_time: 2476.5, end_time: 2478.5 
Word: você, start_time: 2478.5, end_time: 2478.8 
Word: fala, start_time: 2478.8, end_time: 2479.1 
Word: não, start_time: 2479.1, end_time: 2479.5 
Word: eu, start_time: 2479.5, end_time: 2479.7 
Word: vou, start_time: 2479.7, end_time: 2479.8 
Word: montar, start_time: 2479.8, end_time: 2479.9 
Word: o, start_time: 2479.9, end_time: 2480.3 
Word: governo, start_time: 2480.3, end_time: 2480.9 
Word: E, start_time: 2480.9, end_time: 2481.0 
Word: aí, start_time: 2481.0, end_time: 2486.6 
Word: também, start_time: 2486.6, end_time: 2486.9 
Word: sumia, start_time: 2486.9, end_time: 2487.3 
Word: junto, start_time: 2487.3, end_time: 2487.3 
Word: com, start_time: 2487.3, end_time: 2490.0 
Word: todas, start_time: 2490.0, end_time: 2498.2 
Word: as, start_time: 2498.2, end_time: 2499.7 
Word: vagas, start_time: 2499.7, end_time: 2500.0 
Word: de, start_time: 2500.0, end_time: 2500.2 
Word: balão, start_time: 2500.2, end_time: 2504.0 
Word: todo, start_time: 2504.0, end_time: 2504.4 
Word: dia, start_time: 2504.4, end_time: 2504.7 
Word: com, start_time: 2504.7, end_time: 2504.8 
Word: parentes, start_time: 2504.8, end_time: 2505.5 


Transcript:  equipe de Banco Central Brasília né pois ali fazendo um curso intensivo de fazer a sua relação com balão em memória de quando é que começam as conversas porque eu sei que já na carta aos brasileiros têm o mesmo valor e no dia seguinte ele telefona mas quando é que começa a natureza da relação é uma relação na qual ele me ensina Ensina jovem para Nossa como é que essa máquina funciona ou não é isso é mais distante é mais frio Qual é a natureza da relação interpessoal e faça essa pergunta por que determina que uma aposta que vocês dois precisam se apresentar em um só quando o fundo monetário vem vocês já eleitos ele faz questão de receber o número do Ministério né imprensa taco 
confidence: 0.9557270407676697 

Word: equipe, start_time: 2509.9, end_time: 2510.5 
Word: de, start_time: 2510.5, end_time: 2510.6 
Word: Banco, start_time: 2510.6, end_time: 2510.8 
Word: Central, start_time: 2510.8, end_time: 2511.1 
Word: Brasília, start_time: 2511.1, end_time: 2512.7 
Word: né, start_time: 2512.7, end_time: 2512.9 
Word: pois, start_time: 2512.9, end_time: 2513.1 
Word: ali, start_time: 2513.1, end_time: 2514.8 
Word: fazendo, start_time: 2514.8, end_time: 2515.0 
Word: um, start_time: 2515.0, end_time: 2515.2 
Word: curso, start_time: 2515.2, end_time: 2515.6 
Word: intensivo, start_time: 2515.6, end_time: 2515.7 
Word: de, start_time: 2515.7, end_time: 2516.2 
Word: fazer, start_time: 2516.2, end_time: 2518.1 
Word: a, start_time: 2518.1, end_time: 2518.1 
Word: sua, start_time: 2518.1, end_time: 2523.1 
Word: relação, start_time: 2523.1, end_time: 2523.5 
Word: com, start_time: 2523.5, end_time: 2523.8 
Word: balão, start_time: 2523.8, end_time: 2524.3 
Word: em, start_time: 2524.3, end_time: 2524.4 
Word: memória, start_time: 2524.4, end_time: 2525.6 
Word: de, start_time: 2525.6, end_time: 2525.7 
Word: quando, start_time: 2525.7, end_time: 2526.0 
Word: é, start_time: 2526.0, end_time: 2526.1 
Word: que, start_time: 2526.1, end_time: 2526.1 
Word: começam, start_time: 2526.1, end_time: 2526.7 
Word: as, start_time: 2526.7, end_time: 2526.9 
Word: conversas, start_time: 2526.9, end_time: 2527.5 
Word: porque, start_time: 2527.5, end_time: 2527.7 
Word: eu, start_time: 2527.7, end_time: 2527.8 
Word: sei, start_time: 2527.8, end_time: 2528.0 
Word: que, start_time: 2528.0, end_time: 2528.2 
Word: já, start_time: 2528.2, end_time: 2528.4 
Word: na, start_time: 2528.4, end_time: 2528.6 
Word: carta, start_time: 2528.6, end_time: 2528.9 
Word: aos, start_time: 2528.9, end_time: 2528.9 
Word: brasileiros, start_time: 2528.9, end_time: 2529.2 
Word: têm, start_time: 2529.2, end_time: 2529.7 
Word: o, start_time: 2529.7, end_time: 2529.7 
Word: mesmo, start_time: 2529.7, end_time: 2529.9 
Word: valor, start_time: 2529.9, end_time: 2530.2 
Word: e, start_time: 2530.2, end_time: 2530.3 
Word: no, start_time: 2530.3, end_time: 2530.5 
Word: dia, start_time: 2530.5, end_time: 2530.6 
Word: seguinte, start_time: 2530.6, end_time: 2530.9 
Word: ele, start_time: 2530.9, end_time: 2531.8 
Word: telefona, start_time: 2531.8, end_time: 2532.5 
Word: mas, start_time: 2532.5, end_time: 2533.1 
Word: quando, start_time: 2533.1, end_time: 2533.3 
Word: é, start_time: 2533.3, end_time: 2533.4 
Word: que, start_time: 2533.4, end_time: 2533.4 
Word: começa, start_time: 2533.4, end_time: 2534.1 
Word: a, start_time: 2534.1, end_time: 2534.2 
Word: natureza, start_time: 2534.2, end_time: 2535.3 
Word: da, start_time: 2535.3, end_time: 2536.1 
Word: relação, start_time: 2536.1, end_time: 2536.5 
Word: é, start_time: 2536.5, end_time: 2537.0 
Word: uma, start_time: 2537.0, end_time: 2537.2 
Word: relação, start_time: 2537.2, end_time: 2537.3 
Word: na, start_time: 2537.3, end_time: 2537.8 
Word: qual, start_time: 2537.8, end_time: 2537.9 
Word: ele, start_time: 2537.9, end_time: 2538.5 
Word: me, start_time: 2538.5, end_time: 2538.6 
Word: ensina, start_time: 2538.6, end_time: 2539.2 
Word: Ensina, start_time: 2539.2, end_time: 2540.9 
Word: jovem, start_time: 2540.9, end_time: 2541.0 
Word: para, start_time: 2541.0, end_time: 2541.7 
Word: Nossa, start_time: 2541.7, end_time: 2541.8 
Word: como, start_time: 2541.8, end_time: 2542.9 
Word: é, start_time: 2542.9, end_time: 2543.0 
Word: que, start_time: 2543.0, end_time: 2543.1 
Word: essa, start_time: 2543.1, end_time: 2543.3 
Word: máquina, start_time: 2543.3, end_time: 2543.6 
Word: funciona, start_time: 2543.6, end_time: 2544.0 
Word: ou, start_time: 2544.0, end_time: 2544.9 
Word: não, start_time: 2544.9, end_time: 2545.1 
Word: é, start_time: 2545.1, end_time: 2545.3 
Word: isso, start_time: 2545.3, end_time: 2545.7 
Word: é, start_time: 2545.7, end_time: 2545.9 
Word: mais, start_time: 2545.9, end_time: 2546.3 
Word: distante, start_time: 2546.3, end_time: 2546.7 
Word: é, start_time: 2546.7, end_time: 2547.4 
Word: mais, start_time: 2547.4, end_time: 2548.0 
Word: frio, start_time: 2548.0, end_time: 2548.5 
Word: Qual, start_time: 2548.5, end_time: 2548.8 
Word: é, start_time: 2548.8, end_time: 2548.8 
Word: a, start_time: 2548.8, end_time: 2549.0 
Word: natureza, start_time: 2549.0, end_time: 2549.5 
Word: da, start_time: 2549.5, end_time: 2549.7 
Word: relação, start_time: 2549.7, end_time: 2549.9 
Word: interpessoal, start_time: 2549.9, end_time: 2550.4 
Word: e, start_time: 2550.4, end_time: 2551.1 
Word: faça, start_time: 2551.1, end_time: 2551.8 
Word: essa, start_time: 2551.8, end_time: 2551.9 
Word: pergunta, start_time: 2551.9, end_time: 2552.1 
Word: por, start_time: 2552.1, end_time: 2552.5 
Word: que, start_time: 2552.5, end_time: 2552.6 
Word: determina, start_time: 2552.6, end_time: 2553.1 
Word: que, start_time: 2553.1, end_time: 2555.5 
Word: uma, start_time: 2555.5, end_time: 2555.6 
Word: aposta, start_time: 2555.6, end_time: 2556.8 
Word: que, start_time: 2556.8, end_time: 2557.1 
Word: vocês, start_time: 2557.1, end_time: 2557.8 
Word: dois, start_time: 2557.8, end_time: 2558.2 
Word: precisam, start_time: 2558.2, end_time: 2559.1 
Word: se, start_time: 2559.1, end_time: 2559.5 
Word: apresentar, start_time: 2559.5, end_time: 2560.6 
Word: em, start_time: 2560.6, end_time: 2560.7 
Word: um, start_time: 2560.7, end_time: 2560.9 
Word: só, start_time: 2560.9, end_time: 2561.2 
Word: quando, start_time: 2561.2, end_time: 2562.3 
Word: o, start_time: 2562.3, end_time: 2562.4 
Word: fundo, start_time: 2562.4, end_time: 2562.7 
Word: monetário, start_time: 2562.7, end_time: 2562.8 
Word: vem, start_time: 2562.8, end_time: 2563.5 
Word: vocês, start_time: 2563.5, end_time: 2564.0 
Word: já, start_time: 2564.0, end_time: 2564.2 
Word: eleitos, start_time: 2564.2, end_time: 2564.8 
Word: ele, start_time: 2564.8, end_time: 2565.6 
Word: faz, start_time: 2565.6, end_time: 2565.7 
Word: questão, start_time: 2565.7, end_time: 2566.0 
Word: de, start_time: 2566.0, end_time: 2566.4 
Word: receber, start_time: 2566.4, end_time: 2567.0 
Word: o, start_time: 2567.0, end_time: 2567.0 
Word: número, start_time: 2567.0, end_time: 2567.2 
Word: do, start_time: 2567.2, end_time: 2567.5 
Word: Ministério, start_time: 2567.5, end_time: 2567.8 
Word: né, start_time: 2567.8, end_time: 2569.0 
Word: imprensa, start_time: 2569.0, end_time: 2569.6 
Word: taco, start_time: 2569.6, end_time: 2569.8 


Transcript:  você se encontra 11 da manhã e ele encontrou e o senhor Começou quando era do vice-presidente da república na cama quando o perito Federal 9:50 horas porque essa eu era da mesa da câmara eu kandir Mussa demes e nós depois de fazer o t de aprovar o texto naquela a reforma achada na conexão 
confidence: 0.946417510509491 

Word: você, start_time: 2569.9, end_time: 2572.7 
Word: se, start_time: 2572.7, end_time: 2572.9 
Word: encontra, start_time: 2572.9, end_time: 2573.2 
Word: 11, start_time: 2573.2, end_time: 2573.6 
Word: da, start_time: 2573.6, end_time: 2573.8 
Word: manhã, start_time: 2573.8, end_time: 2573.9 
Word: e, start_time: 2573.9, end_time: 2574.2 
Word: ele, start_time: 2574.2, end_time: 2574.5 
Word: encontrou, start_time: 2574.5, end_time: 2574.9 
Word: e, start_time: 2574.9, end_time: 2574.9 
Word: o, start_time: 2574.9, end_time: 2576.4 
Word: senhor, start_time: 2576.4, end_time: 2576.6 
Word: Começou, start_time: 2576.6, end_time: 2594.5 
Word: quando, start_time: 2594.5, end_time: 2594.9 
Word: era, start_time: 2594.9, end_time: 2595.2 
Word: do, start_time: 2595.2, end_time: 2595.4 
Word: vice-presidente, start_time: 2595.4, end_time: 2595.9 
Word: da, start_time: 2595.9, end_time: 2596.2 
Word: república, start_time: 2596.2, end_time: 2596.3 
Word: na, start_time: 2596.3, end_time: 2597.2 
Word: cama, start_time: 2597.2, end_time: 2598.5 
Word: quando, start_time: 2598.5, end_time: 2598.8 
Word: o, start_time: 2598.8, end_time: 2598.8 
Word: perito, start_time: 2598.8, end_time: 2599.1 
Word: Federal, start_time: 2599.1, end_time: 2599.4 
Word: 9:50, start_time: 2599.4, end_time: 2606.2 
Word: horas, start_time: 2606.2, end_time: 2606.3 
Word: porque, start_time: 2606.3, end_time: 2609.4 
Word: essa, start_time: 2609.4, end_time: 2610.4 
Word: eu, start_time: 2610.4, end_time: 2610.7 
Word: era, start_time: 2610.7, end_time: 2610.8 
Word: da, start_time: 2610.8, end_time: 2611.0 
Word: mesa, start_time: 2611.0, end_time: 2611.5 
Word: da, start_time: 2611.5, end_time: 2611.7 
Word: câmara, start_time: 2611.7, end_time: 2611.7 
Word: eu, start_time: 2611.7, end_time: 2612.2 
Word: kandir, start_time: 2612.2, end_time: 2612.9 
Word: Mussa, start_time: 2612.9, end_time: 2614.0 
Word: demes, start_time: 2614.0, end_time: 2614.1 
Word: e, start_time: 2614.1, end_time: 2614.7 
Word: nós, start_time: 2614.7, end_time: 2616.7 
Word: depois, start_time: 2616.7, end_time: 2617.4 
Word: de, start_time: 2617.4, end_time: 2617.6 
Word: fazer, start_time: 2617.6, end_time: 2618.0 
Word: o, start_time: 2618.0, end_time: 2618.1 
Word: t, start_time: 2618.1, end_time: 2618.3 
Word: de, start_time: 2618.3, end_time: 2618.4 
Word: aprovar, start_time: 2618.4, end_time: 2618.9 
Word: o, start_time: 2618.9, end_time: 2619.0 
Word: texto, start_time: 2619.0, end_time: 2619.3 
Word: naquela, start_time: 2619.3, end_time: 2619.4 
Word: a, start_time: 2619.4, end_time: 2620.3 
Word: reforma, start_time: 2620.3, end_time: 2620.7 
Word: achada, start_time: 2620.7, end_time: 2620.8 
Word: na, start_time: 2620.8, end_time: 2622.6 
Word: conexão, start_time: 2622.6, end_time: 2623.0 


Transcript:  50 horas de reunião com o Alan Tourinho E o everardo Maciel 50 horas se tornou amigo ainda existe conflito Olá como vai embora fosse grande lançamento perto da CPFL era uma reunião grupo que tinha lá as mulher também te queria de malandro não queria que não tivesse melhorado 
confidence: 0.9132483005523682 

Word: 50, start_time: 2629.8, end_time: 2632.4 
Word: horas, start_time: 2632.4, end_time: 2632.9 
Word: de, start_time: 2632.9, end_time: 2633.0 
Word: reunião, start_time: 2633.0, end_time: 2633.2 
Word: com, start_time: 2633.2, end_time: 2633.7 
Word: o, start_time: 2633.7, end_time: 2633.8 
Word: Alan, start_time: 2633.8, end_time: 2634.2 
Word: Tourinho, start_time: 2634.2, end_time: 2636.0 
Word: E, start_time: 2636.0, end_time: 2636.1 
Word: o, start_time: 2636.1, end_time: 2637.9 
Word: everardo, start_time: 2637.9, end_time: 2638.5 
Word: Maciel, start_time: 2638.5, end_time: 2638.9 
Word: 50, start_time: 2638.9, end_time: 2643.3 
Word: horas, start_time: 2643.3, end_time: 2643.5 
Word: se, start_time: 2643.5, end_time: 2644.8 
Word: tornou, start_time: 2644.8, end_time: 2645.4 
Word: amigo, start_time: 2645.4, end_time: 2646.0 
Word: ainda, start_time: 2646.0, end_time: 2646.1 
Word: existe, start_time: 2646.1, end_time: 2646.2 
Word: conflito, start_time: 2646.2, end_time: 2666.5 
Word: Olá, start_time: 2666.5, end_time: 2666.8 
Word: como, start_time: 2666.8, end_time: 2667.1 
Word: vai, start_time: 2667.1, end_time: 2667.2 
Word: embora, start_time: 2667.2, end_time: 2667.6 
Word: fosse, start_time: 2667.6, end_time: 2667.8 
Word: grande, start_time: 2667.8, end_time: 2668.1 
Word: lançamento, start_time: 2668.1, end_time: 2670.9 
Word: perto, start_time: 2670.9, end_time: 2671.6 
Word: da, start_time: 2671.6, end_time: 2671.7 
Word: CPFL, start_time: 2671.7, end_time: 2672.1 
Word: era, start_time: 2672.1, end_time: 2672.9 
Word: uma, start_time: 2672.9, end_time: 2673.2 
Word: reunião, start_time: 2673.2, end_time: 2673.4 
Word: grupo, start_time: 2673.4, end_time: 2674.0 
Word: que, start_time: 2674.0, end_time: 2674.9 
Word: tinha, start_time: 2674.9, end_time: 2675.0 
Word: lá, start_time: 2675.0, end_time: 2675.3 
Word: as, start_time: 2675.3, end_time: 2675.4 
