Transcript: estamos gravando diretamente da residência do Presidente Juscelino Kubitschek para uma entrevista versando sobre o tema estabilidade política durante o governo Juscelino Kubitschek teve especificamente um problema político e teórico 
confidence: 0.9021123647689819 

Word: estamos, start_time: 0.0, end_time: 1.1 
Word: o, start_time: 1420.5, end_time: 1420.5 
Word: cabelo, start_time: 1420.5, end_time: 1421.0 
Word: parar, start_time: 1421.0, end_time: 1421.3 
Word: o, start_time: 1421.3, end_time: 1421.3 
Word: tempo, start_time: 1421.3, end_time: 1421.4 
Word: todo, start_time: 1421.4, end_time: 1422.0 
Word: e, start_time: 1422.0, end_time: 1422.0 
Word: uma, start_time: 1422.0, end_time: 1422.4 
Word: série, start_time: 1422.4, end_time: 1423.7 
Word: de, start_time: 1423.7, end_time: 1423.8 
Word: considerações, start_time: 1423.8, end_time: 1424.1 
Word: para, start_time: 1424.1, end_time: 1426.2 
Word: chegar, start_time: 1426.2, end_time: 1426.6 
Word: a, start_time: 1426.6, end_time: 1426.7 
Word: seguinte, start_time: 1426.7, end_time: 1427.2 
Word: a, start_time: 1427.2, end_time: 1427.7 
Word: proposta, start_time: 1427.7, end_time: 1428.3 
Word: de, start_time: 1428.3, end_time: 1428.5 
Word: que, start_time: 1428.5, end_time: 1428.6 
Word: devemos, start_time: 1428.6, end_time: 1429.8 
Word: adiar, start_time: 1429.8, end_time: 1430.4 
Word: as, start_time: 1430.4, end_time: 1430.6 
Word: eleições, start_time: 1430.6, end_time: 1430.7 
Word: de, start_time: 1430.7, end_time: 1431.1 
Word: 3, start_time: 1431.1, end_time: 1431.5 
Word: de, start_time: 1431.5, end_time: 1431.6 
Word: outubro, start_time: 1431.6, end_time: 1432.1 
Word: esse, start_time: 1432.1, end_time: 1432.4 
Word: ano, start_time: 1432.4, end_time: 1432.6 
Word: nos, start_time: 1432.6, end_time: 1432.9 
Word: últimos, start_time: 1432.9, end_time: 1433.0 
Word: eu, start_time: 1433.0, end_time: 1433.5 
Word: já, start_time: 1433.5, end_time: 1433.6 
Word: gosto, start_time: 1433.6, end_time: 1434.0 
Word: de, start_time: 1434.0, end_time: 1434.1 
Word: tudo, start_time: 1434.1, end_time: 1434.3 
Word: que, start_time: 1434.3, end_time: 1434.4 
Word: a, start_time: 1434.4, end_time: 1434.4 
Word: sociedade, start_time: 1434.4, end_time: 1435.0 
Word: 24, start_time: 1435.0, end_time: 1435.5 
Word: agosto, start_time: 1435.5, end_time: 1435.9 
Word: mas, start_time: 1435.9, end_time: 1436.7 
Word: isso, start_time: 1436.7, end_time: 1436.9 
Word: foi, start_time: 1436.9, end_time: 1437.0 
Word: uma, start_time: 1437.0, end_time: 1437.1 
Word: semana, start_time: 1437.1, end_time: 1437.3 
Word: depois, start_time: 1437.3, end_time: 1437.9 
Word: trabalhar, start_time: 1437.9, end_time: 1439.2 
Word: nos, start_time: 1439.2, end_time: 1439.8 
Word: últimos, start_time: 1439.8, end_time: 1440.2 
Word: dias, start_time: 1440.2, end_time: 1440.6 
Word: o, start_time: 1440.6, end_time: 1440.7 
Word: primeiro, start_time: 1440.7, end_time: 1441.2 
Word: de, start_time: 1441.2, end_time: 1441.3 
Word: setembro, start_time: 1441.3, end_time: 1441.8 
Transcript:  Rodoviária São de 3 outubro pela ver a possibilidade da Imaginação que estava o país dos traumas do país havia levado tá que eu já havia conversado com elementos da orelha que todos estavam de acordo então então venha fazer uma piada Aí eu virei professora Governador Adolfo Gabriel não posso trazer Jesus 
confidence: 0.8655129671096802 

Word: Rodoviária, start_time: 1443.4, end_time: 1445.0 
Word: São, start_time: 1445.0, end_time: 1445.2 
Word: de, start_time: 1445.2, end_time: 1445.3 
Word: 3, start_time: 1445.3, end_time: 1445.6 
Word: outubro, start_time: 1445.6, end_time: 1446.1 
Word: pela, start_time: 1446.1, end_time: 1446.7 
Word: ver, start_time: 1446.7, end_time: 1446.9 
Word: a, start_time: 1446.9, end_time: 1447.0 
Word: possibilidade, start_time: 1447.0, end_time: 1447.3 
Word: da, start_time: 1447.3, end_time: 1448.0 
Word: Imaginação, start_time: 1448.0, end_time: 1449.1 
Word: que, start_time: 1449.1, end_time: 1449.3 
Word: estava, start_time: 1449.3, end_time: 1449.6 
Word: o, start_time: 1449.6, end_time: 1449.6 
Word: país, start_time: 1449.6, end_time: 1449.8 
Word: dos, start_time: 1449.8, end_time: 1450.3 
Word: traumas, start_time: 1450.3, end_time: 1451.0 
Word: do, start_time: 1451.0, end_time: 1451.1 
Word: país, start_time: 1451.1, end_time: 1451.5 
Word: havia, start_time: 1451.5, end_time: 1451.8 
Word: levado, start_time: 1451.8, end_time: 1452.1 
Word: tá, start_time: 1452.1, end_time: 1452.6 
Word: que, start_time: 1452.6, end_time: 1453.6 
Word: eu, start_time: 1453.6, end_time: 1453.7 
Word: já, start_time: 1453.7, end_time: 1453.8 
Word: havia, start_time: 1453.8, end_time: 1454.0 
Word: conversado, start_time: 1454.0, end_time: 1454.2 
Word: com, start_time: 1454.2, end_time: 1454.7 
Word: elementos, start_time: 1454.7, end_time: 1455.3 
Word: da, start_time: 1455.3, end_time: 1455.4 
Word: orelha, start_time: 1455.4, end_time: 1455.9 
Word: que, start_time: 1455.9, end_time: 1456.0 
Word: todos, start_time: 1456.0, end_time: 1456.3 
Word: estavam, start_time: 1456.3, end_time: 1456.5 
Word: de, start_time: 1456.5, end_time: 1456.7 
Word: acordo, start_time: 1456.7, end_time: 1456.8 
Word: então, start_time: 1456.8, end_time: 1457.4 
Word: então, start_time: 1457.4, end_time: 1457.7 
Word: venha, start_time: 1457.7, end_time: 1458.6 
Word: fazer, start_time: 1458.6, end_time: 1458.9 
Word: uma, start_time: 1458.9, end_time: 1459.0 
Word: piada, start_time: 1459.0, end_time: 1459.3 
Word: Aí, start_time: 1459.3, end_time: 1460.2 
Word: eu, start_time: 1460.2, end_time: 1460.5 
Word: virei, start_time: 1460.5, end_time: 1460.7 
Word: professora, start_time: 1460.7, end_time: 1461.5 
Word: Governador, start_time: 1461.5, end_time: 1462.1 
Word: Adolfo, start_time: 1462.1, end_time: 1463.4 
Word: Gabriel, start_time: 1463.4, end_time: 1468.0 
Word: não, start_time: 1468.0, end_time: 1468.5 
Word: posso, start_time: 1468.5, end_time: 1468.8 
Word: trazer, start_time: 1468.8, end_time: 1469.1 
Word: Jesus, start_time: 1469.1, end_time: 1469.4 
Transcript:  o elemento da eleição começar um processo do Brasil um processo que foi interrompido Vanessa do Getúlio em um processo que pode novamente destruída pelo regime constitucional no Brasil democrático Não concordo ele pensa Gabriel gosto muito de você dormir quem sabe como eu estive mas não posso Maneirinho transigentes lutarei com todas as armas que eu tenho relação felizmente são fortes perfil Granada Minas Gerais pelo era politicamente o estado forte e menos agora fazendo status de amizade Super Notícia de polícia Nós somos as 30 melhores não era fácil a gente brigar comigo não você não concorda Por causa disso destruir esse movimento Inicial e avaliações se realizaram no dia 3 de outubro né 
confidence: 0.923406183719635 

Word: o, start_time: 1471.5, end_time: 1471.5 
Word: elemento, start_time: 1471.5, end_time: 1472.2 
Word: da, start_time: 1472.2, end_time: 1472.4 
Word: eleição, start_time: 1472.4, end_time: 1472.8 
Word: começar, start_time: 1472.8, end_time: 1473.1 
Word: um, start_time: 1473.1, end_time: 1473.6 
Word: processo, start_time: 1473.6, end_time: 1474.4 
Word: do, start_time: 1474.4, end_time: 1474.7 
Word: Brasil, start_time: 1474.7, end_time: 1474.9 
Word: um, start_time: 1474.9, end_time: 1475.8 
Word: processo, start_time: 1475.8, end_time: 1476.2 
Word: que, start_time: 1476.2, end_time: 1477.0 
Word: foi, start_time: 1477.0, end_time: 1477.3 
Word: interrompido, start_time: 1477.3, end_time: 1478.3 
Word: Vanessa, start_time: 1478.3, end_time: 1478.7 
Word: do, start_time: 1478.7, end_time: 1478.9 
Word: Getúlio, start_time: 1478.9, end_time: 1479.4 
Word: em, start_time: 1479.4, end_time: 1480.2 
Word: um, start_time: 1480.2, end_time: 1480.3 
Word: processo, start_time: 1480.3, end_time: 1480.9 
Word: que, start_time: 1480.9, end_time: 1481.0 
Word: pode, start_time: 1481.0, end_time: 1481.3 
Word: novamente, start_time: 1481.3, end_time: 1481.9 
Word: destruída, start_time: 1481.9, end_time: 1483.3 
Word: pelo, start_time: 1483.3, end_time: 1483.6 
Word: regime, start_time: 1483.6, end_time: 1484.4 
Word: constitucional, start_time: 1484.4, end_time: 1485.2 
Word: no, start_time: 1485.2, end_time: 1485.3 
Word: Brasil, start_time: 1485.3, end_time: 1485.4 
Word: democrático, start_time: 1485.4, end_time: 1486.9 
Word: Não, start_time: 1486.9, end_time: 1489.2 
Word: concordo, start_time: 1489.2, end_time: 1490.0 
Word: ele, start_time: 1490.0, end_time: 1490.9 
Word: pensa, start_time: 1490.9, end_time: 1491.6 
Word: Gabriel, start_time: 1491.6, end_time: 1492.1 
Word: gosto, start_time: 1492.1, end_time: 1496.4 
Word: muito, start_time: 1496.4, end_time: 1496.6 
Word: de, start_time: 1496.6, end_time: 1496.8 
Word: você, start_time: 1496.8, end_time: 1497.0 
Word: dormir, start_time: 1497.0, end_time: 1497.4 
Word: quem, start_time: 1497.4, end_time: 1498.5 
Word: sabe, start_time: 1498.5, end_time: 1498.7 
Word: como, start_time: 1498.7, end_time: 1499.0 
Word: eu, start_time: 1499.0, end_time: 1499.1 
Word: estive, start_time: 1499.1, end_time: 1499.7 
Word: mas, start_time: 1499.7, end_time: 1499.9 
Word: não, start_time: 1499.9, end_time: 1500.0 
Word: posso, start_time: 1500.0, end_time: 1500.4 
Word: Maneirinho, start_time: 1500.4, end_time: 1501.0 
Word: transigentes, start_time: 1501.0, end_time: 1501.9 
Word: lutarei, start_time: 1501.9, end_time: 1502.9 
Word: com, start_time: 1502.9, end_time: 1503.1 
Word: todas, start_time: 1503.1, end_time: 1503.2 
Word: as, start_time: 1503.2, end_time: 1503.7 
Word: armas, start_time: 1503.7, end_time: 1504.1 
Word: que, start_time: 1504.1, end_time: 1504.3 
Word: eu, start_time: 1504.3, end_time: 1504.5 
Word: tenho, start_time: 1504.5, end_time: 1504.7 
Word: relação, start_time: 1504.7, end_time: 1505.6 
Word: felizmente, start_time: 1505.6, end_time: 1506.3 
Word: são, start_time: 1506.3, end_time: 1506.4 
Word: fortes, start_time: 1506.4, end_time: 1506.9 
Word: perfil, start_time: 1506.9, end_time: 1508.1 
Word: Granada, start_time: 1508.1, end_time: 1508.7 
Word: Minas, start_time: 1508.7, end_time: 1508.9 
Word: Gerais, start_time: 1508.9, end_time: 1509.4 
Word: pelo, start_time: 1509.4, end_time: 1509.7 
Word: era, start_time: 1509.7, end_time: 1510.4 
Word: politicamente, start_time: 1510.4, end_time: 1511.0 
Word: o, start_time: 1511.0, end_time: 1511.3 
Word: estado, start_time: 1511.3, end_time: 1511.4 
Word: forte, start_time: 1511.4, end_time: 1512.1 
Word: e, start_time: 1512.1, end_time: 1512.7 
Word: menos, start_time: 1512.7, end_time: 1513.0 
Word: agora, start_time: 1513.0, end_time: 1513.2 
Word: fazendo, start_time: 1513.2, end_time: 1513.7 
Word: status, start_time: 1513.7, end_time: 1514.2 
Word: de, start_time: 1514.2, end_time: 1514.7 
Word: amizade, start_time: 1514.7, end_time: 1515.1 
Word: Super, start_time: 1515.1, end_time: 1515.3 
Word: Notícia, start_time: 1515.3, end_time: 1515.7 
Word: de, start_time: 1515.7, end_time: 1515.8 
Word: polícia, start_time: 1515.8, end_time: 1516.2 
Word: Nós, start_time: 1516.2, end_time: 1516.4 
Word: somos, start_time: 1516.4, end_time: 1516.7 
Word: as, start_time: 1516.7, end_time: 1516.8 
Word: 30, start_time: 1516.8, end_time: 1517.2 
Word: melhores, start_time: 1517.2, end_time: 1517.6 
Word: não, start_time: 1517.6, end_time: 1517.8 
Word: era, start_time: 1517.8, end_time: 1517.9 
Word: fácil, start_time: 1517.9, end_time: 1518.3 
Word: a, start_time: 1518.3, end_time: 1518.9 
Word: gente, start_time: 1518.9, end_time: 1518.9 
Word: brigar, start_time: 1518.9, end_time: 1519.5 
Word: comigo, start_time: 1519.5, end_time: 1519.8 
Word: não, start_time: 1519.8, end_time: 1520.0 
Word: você, start_time: 1520.0, end_time: 1520.2 
Word: não, start_time: 1520.2, end_time: 1522.0 
Word: concorda, start_time: 1522.0, end_time: 1523.0 
Word: Por, start_time: 1523.0, end_time: 1523.3 
Word: causa, start_time: 1523.3, end_time: 1523.6 
Word: disso, start_time: 1523.6, end_time: 1524.0 
Word: destruir, start_time: 1524.0, end_time: 1524.6 
Word: esse, start_time: 1524.6, end_time: 1525.1 
Word: movimento, start_time: 1525.1, end_time: 1525.7 
Word: Inicial, start_time: 1525.7, end_time: 1526.2 
Word: e, start_time: 1526.2, end_time: 1526.3 
Word: avaliações, start_time: 1526.3, end_time: 1526.8 
Word: se, start_time: 1526.8, end_time: 1527.1 
Word: realizaram, start_time: 1527.1, end_time: 1527.8 
Word: no, start_time: 1527.8, end_time: 1528.4 
Word: dia, start_time: 1528.4, end_time: 1528.6 
Word: 3, start_time: 1528.6, end_time: 1528.9 
Word: de, start_time: 1528.9, end_time: 1529.1 
Word: outubro, start_time: 1529.1, end_time: 1529.5 
Word: né, start_time: 1529.5, end_time: 1529.6 
Transcript:  mensagens dias do Tancredo Neves no YouTube YouTube eu tacando Maps chegar em Belo Horizonte manda me dizer se queria saber como funciona bem o regime democrático Jango Goulart e tinha recebido a carta-testamento de Getúlio candidato a Senador pelo resultado e ficou uma frustração por boleto bb 
confidence: 0.8800069689750671 

Word: mensagens, start_time: 1531.9, end_time: 1533.4 
Word: dias, start_time: 1533.4, end_time: 1533.7 
Word: do, start_time: 1533.7, end_time: 1535.0 
Word: Tancredo, start_time: 1535.0, end_time: 1535.6 
Word: Neves, start_time: 1535.6, end_time: 1535.6 
Word: no, start_time: 1535.6, end_time: 1536.9 
Word: YouTube, start_time: 1536.9, end_time: 1537.3 
Word: YouTube, start_time: 1537.3, end_time: 1538.3 
Word: eu, start_time: 1538.3, end_time: 1538.9 
Word: tacando, start_time: 1538.9, end_time: 1539.3 
Word: Maps, start_time: 1539.3, end_time: 1539.8 
Word: chegar, start_time: 1539.8, end_time: 1540.4 
Word: em, start_time: 1540.4, end_time: 1540.5 
Word: Belo, start_time: 1540.5, end_time: 1540.8 
Word: Horizonte, start_time: 1540.8, end_time: 1540.8 
Word: manda, start_time: 1540.8, end_time: 1542.9 
Word: me, start_time: 1542.9, end_time: 1543.1 
Word: dizer, start_time: 1543.1, end_time: 1543.2 
Word: se, start_time: 1543.2, end_time: 1543.6 
Word: queria, start_time: 1543.6, end_time: 1544.7 
Word: saber, start_time: 1544.7, end_time: 1544.9 
Word: como, start_time: 1544.9, end_time: 1545.2 
Word: funciona, start_time: 1545.2, end_time: 1545.5 
Word: bem, start_time: 1545.5, end_time: 1546.1 
Word: o, start_time: 1546.1, end_time: 1546.2 
Word: regime, start_time: 1546.2, end_time: 1546.6 
Word: democrático, start_time: 1546.6, end_time: 1546.7 
Word: Jango, start_time: 1546.7, end_time: 1548.0 
Word: Goulart, start_time: 1548.0, end_time: 1548.4 
Word: e, start_time: 1548.4, end_time: 1549.6 
Word: tinha, start_time: 1549.6, end_time: 1550.0 
Word: recebido, start_time: 1550.0, end_time: 1550.5 
Word: a, start_time: 1550.5, end_time: 1550.8 
Word: carta-testamento, start_time: 1550.8, end_time: 1551.4 
Word: de, start_time: 1551.4, end_time: 1552.1 
Word: Getúlio, start_time: 1552.1, end_time: 1552.1 
Word: candidato, start_time: 1552.1, end_time: 1553.9 
Word: a, start_time: 1553.9, end_time: 1553.9 
Word: Senador, start_time: 1553.9, end_time: 1554.1 
Word: pelo, start_time: 1554.1, end_time: 1554.5 
Word: resultado, start_time: 1554.5, end_time: 1555.9 
Word: e, start_time: 1555.9, end_time: 1556.4 
Word: ficou, start_time: 1556.4, end_time: 1558.1 
Word: uma, start_time: 1558.1, end_time: 1559.0 
Word: frustração, start_time: 1559.0, end_time: 1559.2 
Word: por, start_time: 1559.2, end_time: 1560.0 
Word: boleto, start_time: 1560.0, end_time: 1562.0 
Word: bb, start_time: 1562.0, end_time: 1568.1 
Transcript:  hoje a novinha tá gostoso dessa liderança ele mandou Tancredo Belo Horizonte dizer o seguinte que se nós quiséssemos fortalecer o regime democrático enfrentar a onda que ela já havia passado eu estava percebi Jabour Bangu precisava Hospital Aliança muito poderosa entre os dois partidos mas que essa aliança Não valeria nada se não tivesse a frente dela um homem e um homem com muita coragem para enfrentar todos os temporais que você estaria disposto a tomar essa parada eu não posso repetir agora um homem 
confidence: 0.933616042137146 

Word: hoje, start_time: 1568.9, end_time: 1570.3 
Word: a, start_time: 1570.3, end_time: 1570.4 
Word: novinha, start_time: 1570.4, end_time: 1570.7 
Word: tá, start_time: 1570.7, end_time: 1570.8 
Word: gostoso, start_time: 1570.8, end_time: 1572.1 
Word: dessa, start_time: 1572.1, end_time: 1572.6 
Word: liderança, start_time: 1572.6, end_time: 1573.0 
Word: ele, start_time: 1573.0, end_time: 1574.0 
Word: mandou, start_time: 1574.0, end_time: 1574.3 
Word: Tancredo, start_time: 1574.3, end_time: 1575.1 
Word: Belo, start_time: 1575.1, end_time: 1575.3 
Word: Horizonte, start_time: 1575.3, end_time: 1575.9 
Word: dizer, start_time: 1575.9, end_time: 1576.4 
Word: o, start_time: 1576.4, end_time: 1577.3 
Word: seguinte, start_time: 1577.3, end_time: 1577.4 
Word: que, start_time: 1577.4, end_time: 1577.8 
Word: se, start_time: 1577.8, end_time: 1579.5 
Word: nós, start_time: 1579.5, end_time: 1579.7 
Word: quiséssemos, start_time: 1579.7, end_time: 1580.2 
Word: fortalecer, start_time: 1580.2, end_time: 1583.0 
Word: o, start_time: 1583.0, end_time: 1584.0 
Word: regime, start_time: 1584.0, end_time: 1584.5 
Word: democrático, start_time: 1584.5, end_time: 1584.6 
Word: enfrentar, start_time: 1584.6, end_time: 1586.0 
Word: a, start_time: 1586.0, end_time: 1586.2 
Word: onda, start_time: 1586.2, end_time: 1586.6 
Word: que, start_time: 1586.6, end_time: 1586.7 
Word: ela, start_time: 1586.7, end_time: 1586.8 
Word: já, start_time: 1586.8, end_time: 1587.0 
Word: havia, start_time: 1587.0, end_time: 1587.1 
Word: passado, start_time: 1587.1, end_time: 1587.6 
Word: eu, start_time: 1587.6, end_time: 1588.1 
Word: estava, start_time: 1588.1, end_time: 1588.4 
Word: percebi, start_time: 1588.4, end_time: 1590.0 
Word: Jabour, start_time: 1590.0, end_time: 1590.3 
Word: Bangu, start_time: 1590.3, end_time: 1590.5 
Word: precisava, start_time: 1590.5, end_time: 1592.4 
Word: Hospital, start_time: 1592.4, end_time: 1592.9 
Word: Aliança, start_time: 1592.9, end_time: 1593.3 
Word: muito, start_time: 1593.3, end_time: 1593.6 
Word: poderosa, start_time: 1593.6, end_time: 1594.3 
Word: entre, start_time: 1594.3, end_time: 1595.5 
Word: os, start_time: 1595.5, end_time: 1595.6 
Word: dois, start_time: 1595.6, end_time: 1595.8 
Word: partidos, start_time: 1595.8, end_time: 1596.2 
Word: mas, start_time: 1596.2, end_time: 1597.4 
Word: que, start_time: 1597.4, end_time: 1597.6 
Word: essa, start_time: 1597.6, end_time: 1597.8 
Word: aliança, start_time: 1597.8, end_time: 1598.3 
Word: Não, start_time: 1598.3, end_time: 1598.5 
Word: valeria, start_time: 1598.5, end_time: 1599.0 
Word: nada, start_time: 1599.0, end_time: 1599.1 
Word: se, start_time: 1599.1, end_time: 1599.5 
Word: não, start_time: 1599.5, end_time: 1599.6 
Word: tivesse, start_time: 1599.6, end_time: 1600.0 
Word: a, start_time: 1600.0, end_time: 1600.0 
Word: frente, start_time: 1600.0, end_time: 1600.6 
Word: dela, start_time: 1600.6, end_time: 1600.8 
Word: um, start_time: 1600.8, end_time: 1601.0 
Word: homem, start_time: 1601.0, end_time: 1601.4 
Word: e, start_time: 1601.4, end_time: 1602.4 
Word: um, start_time: 1602.4, end_time: 1602.5 
Word: homem, start_time: 1602.5, end_time: 1602.8 
Word: com, start_time: 1602.8, end_time: 1603.1 
Word: muita, start_time: 1603.1, end_time: 1603.6 
Word: coragem, start_time: 1603.6, end_time: 1603.9 
Word: para, start_time: 1603.9, end_time: 1604.9 
Word: enfrentar, start_time: 1604.9, end_time: 1605.0 
Word: todos, start_time: 1605.0, end_time: 1606.6 
Word: os, start_time: 1606.6, end_time: 1606.8 
Word: temporais, start_time: 1606.8, end_time: 1607.3 
Word: que, start_time: 1607.3, end_time: 1607.6 
Word: você, start_time: 1607.6, end_time: 1607.7 
Word: estaria, start_time: 1607.7, end_time: 1609.4 
Word: disposto, start_time: 1609.4, end_time: 1610.8 
Word: a, start_time: 1610.8, end_time: 1611.1 
Word: tomar, start_time: 1611.1, end_time: 1611.6 
Word: essa, start_time: 1611.6, end_time: 1611.8 
Word: parada, start_time: 1611.8, end_time: 1612.3 
Word: eu, start_time: 1612.3, end_time: 1613.3 
Word: não, start_time: 1613.3, end_time: 1614.2 
Word: posso, start_time: 1614.2, end_time: 1617.2 
Word: repetir, start_time: 1617.2, end_time: 1617.4 
Word: agora, start_time: 1617.4, end_time: 1617.8 
Word: um, start_time: 1617.8, end_time: 1619.0 
Word: homem, start_time: 1619.0, end_time: 1620.0 
Transcript:  não aceitaria perfeitamente já te considero esse privilégio honra mas não tem que plantar em primeiro lugar no meu partido eu não posso ser candidato sem consultar o PSD meu CPF o rio que comecei então chamei Amaral Peixoto pelo presidente do PSD evolução das consultas e exames consultas esbarramos logo em 3D mudaram Pernambuco Santa Catarina e Rio Grande do Sul recebe seu número se você não acho o seguinte Nossa esse então aquece muito perceber 
confidence: 0.8945987224578857 

Word: não, start_time: 1628.9, end_time: 1629.5 
Word: aceitaria, start_time: 1629.5, end_time: 1632.0 
Word: perfeitamente, start_time: 1632.0, end_time: 1633.0 
Word: já, start_time: 1633.0, end_time: 1633.7 
Word: te, start_time: 1633.7, end_time: 1633.9 
Word: considero, start_time: 1633.9, end_time: 1634.2 
Word: esse, start_time: 1634.2, end_time: 1634.8 
Word: privilégio, start_time: 1634.8, end_time: 1635.3 
Word: honra, start_time: 1635.3, end_time: 1635.9 
Word: mas, start_time: 1635.9, end_time: 1636.8 
Word: não, start_time: 1636.8, end_time: 1636.9 
Word: tem, start_time: 1636.9, end_time: 1637.1 
Word: que, start_time: 1637.1, end_time: 1637.3 
Word: plantar, start_time: 1637.3, end_time: 1637.6 
Word: em, start_time: 1637.6, end_time: 1638.1 
Word: primeiro, start_time: 1638.1, end_time: 1638.4 
Word: lugar, start_time: 1638.4, end_time: 1638.6 
Word: no, start_time: 1638.6, end_time: 1638.7 
Word: meu, start_time: 1638.7, end_time: 1638.9 
Word: partido, start_time: 1638.9, end_time: 1639.3 
Word: eu, start_time: 1639.3, end_time: 1640.1 
Word: não, start_time: 1640.1, end_time: 1640.2 
Word: posso, start_time: 1640.2, end_time: 1640.5 
Word: ser, start_time: 1640.5, end_time: 1640.6 
Word: candidato, start_time: 1640.6, end_time: 1640.7 
Word: sem, start_time: 1640.7, end_time: 1641.8 
Word: consultar, start_time: 1641.8, end_time: 1642.6 
Word: o, start_time: 1642.6, end_time: 1642.7 
Word: PSD, start_time: 1642.7, end_time: 1643.2 
Word: meu, start_time: 1643.2, end_time: 1644.9 
Word: CPF, start_time: 1644.9, end_time: 1645.4 
Word: o, start_time: 1645.4, end_time: 1645.7 
Word: rio, start_time: 1645.7, end_time: 1645.9 
Word: que, start_time: 1645.9, end_time: 1647.0 
Word: comecei, start_time: 1647.0, end_time: 1647.6 
Word: então, start_time: 1647.6, end_time: 1647.7 
Word: chamei, start_time: 1647.7, end_time: 1648.2 
Word: Amaral, start_time: 1648.2, end_time: 1648.6 
Word: Peixoto, start_time: 1648.6, end_time: 1648.9 
Word: pelo, start_time: 1648.9, end_time: 1649.3 
Word: presidente, start_time: 1649.3, end_time: 1649.7 
Word: do, start_time: 1649.7, end_time: 1649.9 
Word: PSD, start_time: 1649.9, end_time: 1650.4 
Word: evolução, start_time: 1650.4, end_time: 1651.7 
Word: das, start_time: 1651.7, end_time: 1651.9 
Word: consultas, start_time: 1651.9, end_time: 1652.5 
Word: e, start_time: 1652.5, end_time: 1652.7 
Word: exames, start_time: 1652.7, end_time: 1654.0 
Word: consultas, start_time: 1654.0, end_time: 1654.1 
Word: esbarramos, start_time: 1654.1, end_time: 1656.2 
Word: logo, start_time: 1656.2, end_time: 1656.7 
Word: em, start_time: 1656.7, end_time: 1656.8 
Word: 3D, start_time: 1656.8, end_time: 1657.4 
Word: mudaram, start_time: 1657.4, end_time: 1658.0 
Word: Pernambuco, start_time: 1658.0, end_time: 1659.5 
Word: Santa, start_time: 1659.5, end_time: 1660.2 
Word: Catarina, start_time: 1660.2, end_time: 1660.8 
Word: e, start_time: 1660.8, end_time: 1660.9 
Word: Rio, start_time: 1660.9, end_time: 1661.5 
Word: Grande, start_time: 1661.5, end_time: 1661.6 
Word: do, start_time: 1661.6, end_time: 1661.9 
Word: Sul, start_time: 1661.9, end_time: 1661.9 
Word: recebe, start_time: 1661.9, end_time: 1665.5 
Word: seu, start_time: 1665.5, end_time: 1665.7 
Word: número, start_time: 1665.7, end_time: 1666.1 
Word: se, start_time: 1666.1, end_time: 1666.3 
Word: você, start_time: 1666.3, end_time: 1666.4 
Word: não, start_time: 1666.4, end_time: 1668.7 
Word: acho, start_time: 1668.7, end_time: 1669.0 
Word: o, start_time: 1669.0, end_time: 1669.0 
Word: seguinte, start_time: 1669.0, end_time: 1669.3 
Word: Nossa, start_time: 1669.3, end_time: 1669.9 
Word: esse, start_time: 1669.9, end_time: 1670.4 
Word: então, start_time: 1670.4, end_time: 1670.4 
Word: aquece, start_time: 1670.4, end_time: 1670.8 
Word: muito, start_time: 1670.8, end_time: 1671.2 
Word: perceber, start_time: 1671.2, end_time: 1672.0 
Transcript:  isso enfraquece muito conhecida pelo menos três estados-nação também para Nós reclamamos Eu também não é pra gente trabalhar aprender se estavam eleitorado que bota mesmo assim sim tá atendendo a palavra de ordem dos chefes os trabalhadores monitorado pelo PSD 
confidence: 0.8670392036437988 

Word: isso, start_time: 1673.7, end_time: 1676.3 
Word: enfraquece, start_time: 1676.3, end_time: 1676.7 
Word: muito, start_time: 1676.7, end_time: 1677.2 
Word: conhecida, start_time: 1677.2, end_time: 1677.8 
Word: pelo, start_time: 1677.8, end_time: 1679.2 
Word: menos, start_time: 1679.2, end_time: 1679.5 
Word: três, start_time: 1679.5, end_time: 1680.0 
Word: estados-nação, start_time: 1680.0, end_time: 1680.7 
Word: também, start_time: 1680.7, end_time: 1682.7 
Word: para, start_time: 1682.7, end_time: 1683.2 
Word: Nós, start_time: 1683.2, end_time: 1683.3 
Word: reclamamos, start_time: 1683.3, end_time: 1683.8 
Word: Eu, start_time: 1683.8, end_time: 1684.8 
Word: também, start_time: 1684.8, end_time: 1685.2 
Word: não, start_time: 1685.2, end_time: 1685.3 
Word: é, start_time: 1685.3, end_time: 1685.5 
Word: pra, start_time: 1685.5, end_time: 1686.6 
Word: gente, start_time: 1686.6, end_time: 1686.9 
Word: trabalhar, start_time: 1686.9, end_time: 1687.2 
Word: aprender, start_time: 1687.2, end_time: 1687.9 
Word: se, start_time: 1687.9, end_time: 1688.2 
Word: estavam, start_time: 1688.2, end_time: 1688.8 
Word: eleitorado, start_time: 1688.8, end_time: 1689.5 
Word: que, start_time: 1689.5, end_time: 1689.6 
Word: bota, start_time: 1689.6, end_time: 1690.1 
Word: mesmo, start_time: 1690.1, end_time: 1690.5 
Word: assim, start_time: 1690.5, end_time: 1691.4 
Word: sim, start_time: 1691.4, end_time: 1691.6 
Word: tá, start_time: 1691.6, end_time: 1691.7 
Word: atendendo, start_time: 1691.7, end_time: 1692.3 
